laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de alarmas

'Rango : 'Por tiempo:' (01-29-2025 05:47:34 ... 02-05-2025 06:47:34)
'Filtro :   usuarios = 'Todos los usuarios'  alarmas = 'Todas las alarmas'  tipos = 'Alarma entrante' 'Conf entrante.' 'Alarmas pendientes' 'Conf saliente.'

Tiempo ,Tipo de alarma,Número,Alarma
01-29-2025 12:43:33,'Conf entrante.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
01-29-2025 12:43:33,'Conf entrante.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 12:43:35,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 12:43:35,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 12:43:35,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-29-2025 12:43:35,'Alarmas pendientes,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 12:43:35,'Alarmas pendientes,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-29-2025 12:43:35,'Alarmas pendientes,'155,'VÁLVULA DE CARGA (V203010)
01-29-2025 15:37:07,'Conf saliente.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por paulamh (Paula Martinez Henao)
01-29-2025 15:37:07,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por paulamh (Paula Martinez Henao)
01-29-2025 15:37:07,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por paulamh (Paula Martinez Henao)
01-29-2025 15:37:07,'Conf saliente.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por paulamh (Paula Martinez Henao)
01-29-2025 15:37:07,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por paulamh (Paula Martinez Henao)
01-29-2025 15:37:07,'Conf saliente.,'155,'VÁLVULA DE CARGA (V203010) - por paulamh (Paula Martinez Henao)
01-29-2025 15:46:18,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 15:46:18,'Alarma entrante,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 15:46:25,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 15:46:25,'Conf entrante.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 15:49:53,'Alarma entrante,'155,'VÁLVULA DE CARGA (V203010)
01-29-2025 15:49:53,'Alarma entrante,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 15:49:55,'Alarma entrante,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-29-2025 15:50:01,'Conf entrante.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:01,'Conf entrante.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:01,'Conf entrante.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:03,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 15:50:03,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-29-2025 15:50:17,'Alarmas pendientes,'155,'VÁLVULA DE CARGA (V203010)
01-29-2025 15:50:17,'Alarmas pendientes,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 15:50:19,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:19,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:20,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-29-2025 15:50:20,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 15:50:21,'Alarmas pendientes,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-29-2025 15:50:22,'Conf saliente.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:22,'Conf saliente.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:22,'Conf saliente.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:22,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 15:50:22,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:05:40,'Alarma entrante,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-29-2025 16:06:20,'Conf entrante.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:06:21,'Alarmas pendientes,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
01-29-2025 16:06:24,'Conf saliente.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:14:35,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 16:14:35,'Alarmas pendientes,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 16:14:38,'Conf saliente.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:14:38,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:14:42,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 16:14:42,'Alarma entrante,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 16:14:58,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:14:58,'Conf entrante.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:15:38,'Alarmas pendientes,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 16:15:38,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 16:15:42,'Conf saliente.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:15:42,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:15:44,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 16:15:44,'Alarma entrante,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 16:15:48,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:15:48,'Conf entrante.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:16:06,'Alarmas pendientes,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 16:16:06,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 16:16:18,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:16:18,'Conf saliente.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:17:22,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-29-2025 16:17:22,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-29-2025 16:17:29,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:17:29,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:17:42,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-29-2025 16:17:42,'Alarmas pendientes,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-29-2025 16:17:50,'Conf saliente.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:17:50,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:23:43,'Alarma entrante,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510)
01-29-2025 16:23:43,'Alarma entrante,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
01-29-2025 16:23:50,'Conf entrante.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-29-2025 16:23:50,'Conf entrante.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:24:18,'Alarmas pendientes,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510)
01-29-2025 16:24:18,'Alarmas pendientes,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
01-29-2025 16:25:45,'Conf saliente.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:25:45,'Conf saliente.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-29-2025 16:35:05,'Alarma entrante,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
01-29-2025 16:35:05,'Alarma entrante,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510)
01-29-2025 16:35:12,'Conf entrante.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:35:12,'Conf entrante.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-29-2025 16:35:50,'Alarmas pendientes,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510)
01-29-2025 16:35:50,'Alarmas pendientes,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
01-29-2025 16:35:59,'Conf saliente.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-29-2025 16:35:59,'Conf saliente.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:44:54,'Alarma entrante,'86 - 2,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 16:44:54,'Alarma entrante,'86,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490)
01-29-2025 16:45:00,'Conf entrante.,'86,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:45:00,'Conf entrante.,'86 - 2,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:51:15,'Alarmas pendientes,'86,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490)
01-29-2025 16:51:15,'Alarmas pendientes,'86 - 2,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 16:51:21,'Conf saliente.,'86 - 2,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:51:21,'Conf saliente.,'86,'PUERTA DE LA UNIDAD DE FILTRO DE AIRE DE ESCAPE (G121490) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:54:34,'Alarma entrante,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 16:54:34,'Alarma entrante,'10,'PUERTA AHU (G100060)
01-29-2025 16:54:41,'Conf entrante.,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:54:41,'Conf entrante.,'10,'PUERTA AHU (G100060) - por linaro (Lina Rios Otalvaro)
01-29-2025 16:54:42,'Alarmas pendientes,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 16:54:42,'Alarmas pendientes,'10,'PUERTA AHU (G100060)
01-29-2025 16:54:43,'Alarma entrante,'10,'PUERTA AHU (G100060)
01-29-2025 16:54:43,'Alarma entrante,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 16:54:46,'Conf entrante.,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 16:54:46,'Conf entrante.,'10,'PUERTA AHU (G100060) - por linaro (Lina Rios Otalvaro)
01-29-2025 17:01:30,'Alarmas pendientes,'10,'PUERTA AHU (G100060)
01-29-2025 17:01:30,'Alarmas pendientes,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 17:01:31,'Alarma entrante,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 17:01:31,'Alarma entrante,'10,'PUERTA AHU (G100060)
01-29-2025 18:30:25,'Conf entrante.,'10,'PUERTA AHU (G100060) - por linaro (Lina Rios Otalvaro)
01-29-2025 18:30:25,'Conf entrante.,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 18:30:28,'Alarmas pendientes,'10,'PUERTA AHU (G100060)
01-29-2025 18:30:28,'Alarmas pendientes,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 18:30:29,'Conf saliente.,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 18:30:29,'Conf saliente.,'10,'PUERTA AHU (G100060) - por linaro (Lina Rios Otalvaro)
01-29-2025 18:31:59,'Alarma entrante,'10,'PUERTA AHU (G100060)
01-29-2025 18:31:59,'Alarma entrante,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 18:32:25,'Conf entrante.,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 18:32:25,'Conf entrante.,'10,'PUERTA AHU (G100060) - por linaro (Lina Rios Otalvaro)
01-29-2025 18:32:46,'Alarmas pendientes,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-29-2025 18:32:46,'Alarmas pendientes,'10,'PUERTA AHU (G100060)
01-29-2025 18:39:26,'Conf saliente.,'10,'PUERTA AHU (G100060) - por linaro (Lina Rios Otalvaro)
01-29-2025 18:39:26,'Conf saliente.,'10 - 2,'PUERTA AHU (G100060) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-29-2025 19:55:15,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 19:55:15,'Alarma entrante,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 19:55:25,'Conf entrante.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 19:55:25,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 22:34:52,'Alarmas pendientes,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
01-29-2025 22:34:52,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
01-29-2025 22:34:57,'Conf saliente.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
01-29-2025 22:34:57,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
01-30-2025 00:12:16,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-30-2025 00:12:16,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-30-2025 00:13:57,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
01-30-2025 00:13:57,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-30-2025 00:13:59,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
01-30-2025 00:13:59,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
01-30-2025 00:14:00,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
01-30-2025 00:14:00,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
01-30-2025 02:44:25,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-30-2025 02:44:25,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-30-2025 02:45:08,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:45:08,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:45:10,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-30-2025 02:45:10,'Alarmas pendientes,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-30-2025 02:45:13,'Conf saliente.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:45:13,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:46:46,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-30-2025 02:46:46,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-30-2025 02:47:06,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:47:06,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:47:07,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
01-30-2025 02:47:07,'Alarmas pendientes,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
01-30-2025 02:47:09,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:47:09,'Conf saliente.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
01-30-2025 02:53:57,'Alarma entrante,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440)
01-30-2025 02:53:57,'Alarma entrante,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX
01-30-2025 02:54:03,'Conf entrante.,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-30-2025 02:54:03,'Conf entrante.,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - por linaro (Lina Rios Otalvaro)
01-30-2025 02:54:20,'Alarmas pendientes,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX
01-30-2025 02:54:20,'Alarmas pendientes,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440)
01-30-2025 02:54:23,'Conf saliente.,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - por linaro (Lina Rios Otalvaro)
01-30-2025 02:54:23,'Conf saliente.,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-30-2025 02:54:45,'Alarma entrante,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX
01-30-2025 02:54:45,'Alarma entrante,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440)
01-30-2025 02:54:49,'Conf entrante.,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - por linaro (Lina Rios Otalvaro)
01-30-2025 02:54:49,'Conf entrante.,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
01-30-2025 03:03:15,'Alarmas pendientes,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX
01-30-2025 03:03:15,'Alarmas pendientes,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440)
01-30-2025 03:03:49,'Conf saliente.,'84,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - por linaro (Lina Rios Otalvaro)
01-30-2025 03:03:49,'Conf saliente.,'84 - 3,'FILTRO DE AIRE DE ESCAPE DP NIVEL 2 (PD121440) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
